fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.TPEC,fs.costing.TIC,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.polymer_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.struvite_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_costs[electricity],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.storage_tank.capital_a_parameter[default],fs.costing.storage_tank.capital_b_parameter[default],fs.unit.properties[0.0].flow_mass_comp[H2O],fs.unit.properties[0.0].flow_mass_comp[tds],fs.unit.electricity[0.0],fs.unit.energy_electric_flow_vol_inlet,fs.unit.storage_time[0.0],fs.unit.surge_capacity[0.0],fs.unit.tank_volume[0.0],fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[StorageTankZO],fs.costing.LCOW_aggregate_indirect_capex[StorageTankZO],fs.costing.LCOW_aggregate_fixed_opex[StorageTankZO],fs.costing.LCOW_aggregate_variable_opex[StorageTankZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,flow_mgd,subtype,unit_class,unit,fs.costing.storage_tank.capital_a_parameter[treated_storage],fs.costing.storage_tank.capital_b_parameter[treated_storage]
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,8296375.773935993,0.0,0.0,0.0,0.0,8723639.126293696,123615.99903164631,148.2075293096916,1.0143391604819805,367.6610403634258,0.036766104036342576,1.000000000000018e-18,0.0,24.0,0.0,31769.090478788727,8296375.773935994,1.0515,0.0149,8296375.773935994,123615.9990316463,123615.9990316463,0.0,691101.2433195013,12444.56366090399,414818.78869679966,8296.375773935993,7466.738196542395,66371.00619148795,24889.12732180798,16592.751547871987,0.059558900002931785,0.046510423110347886,0.002395286790182916,0.010653190102400999,5.903718056129068e-23,0.046510423110347886,0.002395286790182916,0.010653190102400999,5.903718056129068e-23,0.0,0.0,7.554512779024793e-22,1.0,8296375.773935994,8.391666666666666,default,StorageTankZO,storage_tank,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,9128452.262276951,0.0,0.0,0.0,0.0,9598567.553784214,136013.93870792657,148.2075293096916,1.0143391604819805,403.9890180358795,0.040398901803587954,1.000000000000018e-18,0.0,24.0,0.0,34908.14162341582,9128452.262276951,1.0515,0.0149,9128452.262276951,136013.93870792657,136013.93870792657,0.0,760414.5327965694,13692.678393415426,456422.61311384756,9128.452262276951,8215.607036049258,73027.61809821561,27385.356786830853,18256.904524553902,0.05963942594318084,0.046573307004310956,0.0023985253107220244,0.010667593628147872,5.372836947602324e-23,0.046573307004310956,0.0023985253107220244,0.010667593628147872,5.372836947602324e-23,0.0,0.0,6.875186957503811e-22,1.0,9128452.262276951,9.220833333333333,default,StorageTankZO,storage_tank,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,9961603.783195393,0.0,0.0,0.0,0.0,10474626.378029957,148427.89636961138,148.2075293096916,1.0143391604819805,440.3169957083331,0.04403169957083332,1.000000000000018e-18,0.0,24.0,0.0,38047.1927680429,9961603.783195395,1.0515,0.0149,9961603.783195395,148427.89636961135,148427.89636961135,0.0,829817.3741901796,14942.40567479309,498080.1891597697,9961.603783195393,8965.443404875854,79692.83026556314,29884.81134958618,19923.207566390785,0.05971310853216835,0.046630846824379936,0.0024014886114555717,0.01068077309633285,4.929555623981735e-23,0.046630846824379936,0.0024014886114555717,0.01068077309633285,4.929555623981735e-23,0.0,0.0,6.3079555294178835e-22,1.0,9961603.783195395,10.049999999999999,default,StorageTankZO,storage_tank,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,10795742.653637499,0.0,0.0,0.0,0.0,11351723.40029983,160856.56553919875,148.2075293096916,1.0143391604819805,476.6449733807868,0.04766449733807868,1.000000000000018e-18,0.0,24.0,0.0,41186.24391266999,10795742.6536375,1.0515,0.0149,10795742.6536375,160856.56553919872,160856.56553919872,0.0,899302.4633630596,16193.613980456248,539787.1326818749,10795.742653637499,9716.168388273749,86365.94122909999,32387.227960912496,21591.485307274997,0.059781026946984235,0.04668388531585502,0.002404220093766535,0.010692921537362685,4.553844567232457e-23,0.04668388531585502,0.002404220093766535,0.010692921537362685,4.553844567232457e-23,0.0,0.0,5.827188332805796e-22,1.0,10795742.6536375,10.879166666666665,default,StorageTankZO,storage_tank,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,11630794.509970756,0.0,0.0,0.0,0.0,12229780.427234253,173298.8381985643,148.2075293096916,1.0143391604819805,512.9729510532405,0.05129729510532406,1.000000000000018e-18,0.0,24.0,0.0,44325.29505729708,11630794.509970758,1.0515,0.0149,11630794.509970758,173298.83819856428,173298.83819856428,0.0,968863.6057068303,17446.191764956136,581539.7254985379,11630.794509970756,10467.715058973681,93046.35607976605,34892.38352991227,23261.58901994151,0.0598440231944131,0.046733080014248314,0.0024067536207337883,0.010704189559431,4.2313481014391265e-23,0.046733080014248314,0.0024067536207337883,0.010704189559431,4.2313481014391265e-23,0.0,0.0,5.414515564753001e-22,1.0,11630794.509970758,11.708333333333332,default,StorageTankZO,storage_tank,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,12466695.479562992,0.0,0.0,2.841160662387853e-42,1.946425992960782e-39,13108730.296760488,185753.7626454886,148.2075293096916,1.0143391604819805,549.3009287256942,0.05493009287256943,1.000000000000018e-18,0.0,24.0,0.0,47464.34620192417,12466695.479562994,1.0515,0.0149,12466695.479562994,185753.76264548858,185753.76264548858,1.946425992960782e-39,1038495.4805300582,18700.04321934449,623334.7739781496,12466.695479562992,11220.025931606695,99733.56383650393,37400.08643868898,24933.390959125983,0.05990276694651038,0.046778953876341116,0.002409116124631578,0.010714696945537689,3.951508197090044e-23,0.046778953876341116,0.002409116124631578,0.010714696945537689,3.951508197090044e-23,1.1227425137704778e-46,1.4366121384506542e-45,5.056426964757704e-22,1.0,12466695.479562994,12.5375,default,StorageTankZO,storage_tank,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,13303390.101467345,0.0,0.0,0.0,0.0,13988514.691692915,198220.51251186346,148.2075293096916,1.0143391604819805,585.6289063981479,0.0585628906398148,1.000000000000018e-18,0.0,24.0,0.0,50603.39734655125,13303390.101467347,1.0515,0.0149,13303390.101467347,198220.51251186343,198220.51251186343,0.0,1108193.4678480201,19955.085152201016,665169.5050733673,13303.390101467345,11973.05109132061,106427.12081173876,39910.17030440203,26606.78020293469,0.059957799620920786,0.04682192970315451,0.0024113293797124614,0.010724540538053816,3.706386585113449e-23,0.04682192970315451,0.0024113293797124614,0.010724540538053816,3.706386585113449e-23,0.0,0.0,4.742764568876538e-22,1.0,13303390.101467347,13.366666666666665,default,StorageTankZO,storage_tank,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,14140829.763347423,0.0,0.0,0.0,0.0,14869082.496159816,210698.36347387664,148.2075293096916,1.0143391604819805,621.9568840706015,0.062195688407060155,1.000000000000018e-18,0.0,24.0,0.0,53742.44849117834,14140829.763347425,1.0515,0.0149,14140829.763347425,210698.3634738766,210698.3634738766,0.0,1177953.5181760937,21211.244645021136,707041.4881673711,14140.829763347423,12726.746787012682,113126.63810677938,42422.48929004227,28281.659526694846,0.06000956520380402,0.04686235421002644,0.0024134112418163663,0.010733799751961218,3.489899666875241e-23,0.04686235421002644,0.0024134112418163663,0.010733799751961218,3.489899666875241e-23,0.0,0.0,4.465743685634263e-22,1.0,14140829.763347425,14.195833333333331,default,StorageTankZO,storage_tank,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,14978971.503630646,0.0,0.0,2.841160662387853e-42,1.946425992960782e-39,15750388.536067626,223186.67540409666,148.2075293096916,1.0143391604819805,658.2848617430552,0.06582848617430553,1.000000000000018e-18,0.0,24.0,0.0,56881.499635805434,14978971.503630647,1.0515,0.0149,14978971.503630647,223186.67540409663,223186.67540409663,1.946425992960782e-39,1247772.0527472321,22468.45725544597,748948.5751815323,14978.971503630646,13481.074353267582,119831.77202904517,44936.91451089194,29957.943007261292,0.060058432331221955,0.046900515270292556,0.0024153765364200706,0.010742540524509332,3.297306756806418e-23,0.046900515270292556,0.0024153765364200706,0.010742540524509332,3.297306756806418e-23,9.368641774640512e-47,1.198770361785363e-45,4.219298041307802e-22,1.0,14978971.503630647,15.024999999999999,default,StorageTankZO,storage_tank,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,15817777.077998923,0.0,0.0,0.0,0.0,16632392.597515868,235684.878462184,148.2075293096916,1.0143391604819805,694.612839415509,0.0694612839415509,1.000000000000018e-18,0.0,24.0,0.0,60020.55078043253,15817777.077998925,1.0515,0.0149,15817777.077998925,235684.87846218396,235684.87846218396,0.0,1317645.88574916,23726.665616998383,790888.8538999462,15817.777077998924,14235.999370199032,126542.2166239914,47453.33123399677,31635.55415599785,0.060104710445872976,0.04693665453231825,0.002417237708414397,0.010750818205140336,3.1248589132835594e-23,0.04693665453231825,0.002417237708414397,0.010750818205140336,3.1248589132835594e-23,0.0,0.0,3.9986304170712045e-22,1.0,15817777.077998925,15.854166666666666,default,StorageTankZO,storage_tank,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,16657212.221044047,0.0,0.0,0.0,0.0,17515058.650427815,248192.46209355633,148.2075293096916,1.0143391604819805,730.9408170879626,0.07309408170879628,1.000000000000018e-18,0.0,24.0,0.0,63159.601925059615,16657212.221044049,1.0515,0.0149,16657212.221044049,248192.4620935563,248192.4620935563,0.0,1387572.1628190977,24985.81833156607,832860.6110522024,16657.212221044047,14991.490998939644,133257.69776835237,49971.63666313214,33314.42444208809,0.06014866184059271,0.046970976824445954,0.002419005306458969,0.0107586797096878,2.969552488772214e-23,0.046970976824445954,0.002419005306458969,0.0107586797096878,2.969552488772214e-23,0.0,0.0,3.7998972869520315e-22,1.0,16657212.221044049,16.683333333333334,default,StorageTankZO,storage_tank,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,17497246.054571994,0.0,0.0,0.0,0.0,18398354.226382453,260708.9662131227,148.2075293096916,1.0143391604819805,767.2687947604164,0.07672687947604165,1.000000000000018e-18,0.0,24.0,0.0,66298.6530696867,17497246.054571994,1.0515,0.0149,17497246.054571994,260708.9662131227,260708.9662131227,0.0,1457548.311754573,26245.869081857993,874862.3027285998,17497.246054571995,15747.521449114796,139977.96843657596,52491.738163715985,34994.49210914399,0.06019051078497543,0.047003657282108285,0.0024206883500285862,0.01076616515283856,2.828952692135128e-23,0.047003657282108285,0.0024206883500285862,0.01076616515283856,2.828952692135128e-23,0.0,0.0,3.61998304471947e-22,1.0,17497246.054571994,17.5125,default,StorageTankZO,storage_tank,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,18337850.60783723,0.0,0.0,0.0,0.0,19282249.914140847,273233.9740567747,148.2075293096916,1.0143391604819805,803.5967724328701,0.08035967724328703,1.000000000000018e-18,0.0,24.0,0.0,69437.70421431381,18337850.60783723,1.0515,0.0149,18337850.60783723,273233.97405677475,273233.97405677475,0.0,1527572.0025481766,27506.775911755845,916892.5303918616,18337.85060783723,16504.06554705351,146702.80486269784,55013.55182351169,36675.70121567446,0.06023045054412035,0.04703484682887064,0.0024222946116868515,0.01077330910356287,2.7010650079609137e-23,0.04703484682887064,0.0024222946116868515,0.01077330910356287,2.7010650079609137e-23,0.0,0.0,3.4563354695492796e-22,1.0,18337850.60783723,18.34166666666667,default,StorageTankZO,storage_tank,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,19179000.424412552,0.0,0.0,1.7341068496019611e-46,1.7757254139924082e-43,20166718.946269803,285767.1063237471,148.2075293096916,1.0143391604819805,839.9247501053239,0.08399247501053239,1.000000000000018e-18,0.0,24.0,0.0,72576.75535894089,19179000.424412556,1.0515,0.0149,19179000.424412556,285767.106323747,285767.106323747,1.7757254139924082e-43,1597641.1146392007,28768.500636618828,958950.0212206277,19179.000424412552,17261.100381971297,153432.00339530042,57537.001273237656,38358.000848825104,0.06026864884819748,0.04706467644769566,0.0024238308370563267,0.010780141563445488,2.5842399837087465e-23,0.04706467644769566,0.0024238308370563267,0.010780141563445488,2.5842399837087465e-23,6.698661573372019e-51,5.7344206398612425e-50,3.3068438897969857e-22,1.0,19179000.424412556,19.170833333333334,default,StorageTankZO,storage_tank,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,20020672.236967,0.0,0.0,0.0,0.0,21051736.857170805,298308.0163308084,148.2075293096916,1.0143391604819805,876.2527277777775,0.08762527277777776,1.000000000000018e-18,0.0,24.0,0.0,75715.80650356799,20020672.236967005,1.0515,0.0149,20020672.236967005,298308.01633080834,298308.01633080834,0.0,1667753.7098221206,30031.008355450504,1001033.6118483501,20020.672236967002,18018.605013270302,160165.37789573602,60062.01671090101,40041.344473934005,0.06030525220600808,0.0470932605494663,0.0024253029182975225,0.010786688738244276,2.477101701050821e-23,0.0470932605494663,0.0024253029182975225,0.010786688738244276,2.477101701050821e-23,0.0,0.0,3.1697476535324855e-22,1.0,20020672.236967005,20.0,default,StorageTankZO,storage_tank,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,508943.828332649,0.0,0.0,0.0,0.0,535154.4354917804,7583.263042156471,,,4.381263638888887,0.0004381263638888888,1.0000000000000171e-16,0.0,24.0,0.0,378.57903251783983,508943.8283326541,1.0515,0.0149,508943.8283326541,7583.263042156471,7583.263042156471,0.0,42395.827060472075,763.4157424989736,25447.191416632453,508.94382833264905,458.04944549938415,4071.5506266611924,1526.8314849979472,1017.8876566652981,0.3066029508202099,0.2394307646519215,0.012330684379573988,0.05484150178871754,4.95420340210164e-19,0.2394307646519215,0.012330684379573988,0.05484150178871754,4.95420340210164e-19,0.0,0.0,6.3394953070649665e-18,1.0,508943.8283326541,0.1,treated_storage,StorageTankZO,storage_tank,3440.0,0.72093
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2538619.3540615537,0.0,0.0,3.6366856478564515e-40,2.491303237244017e-37,2669358.250795724,37825.42837551716,,,40.70924131134258,0.004070924131134258,1.000000000000018e-18,0.0,24.0,0.0,3517.6301771449293,2538619.354061554,1.0515,0.0149,2538619.354061554,37825.42837551715,37825.42837551715,2.491303237244017e-37,211471.0133331558,3807.9290310923307,126930.9677030777,2538.6193540615536,2284.7574186553984,20308.95483249243,7615.858062184661,5077.238708123107,0.1645926521985115,0.12853282874986388,0.006619440680617983,0.02944038276802962,5.331878100916566e-22,0.12853282874986388,0.006619440680617983,0.02944038276802962,5.331878100916566e-22,1.939037415982533e-43,2.4812288715181444e-42,6.822775218365887e-21,1.0,2538619.354061554,0.9291666666666666,treated_storage,StorageTankZO,storage_tank,3440.0,0.72093
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,4020690.715724448,0.0,0.0,0.0,0.0,4227756.287584258,59908.29166429429,,,77.03721898379627,0.007703721898379629,1.000000000000018e-18,0.0,24.0,0.0,6656.681321772017,4020690.7157244487,1.0515,0.0149,4020690.7157244487,59908.29166429428,59908.29166429428,0.0,334929.90534131275,6031.0360735866725,201034.53578622243,4020.690715724448,3618.6216441520037,32165.525725795585,12062.072147173345,8041.381431448896,0.137754544741927,0.10757455495324772,0.005540089580092268,0.02463990020858701,2.817556437214205e-22,0.10757455495324772,0.005540089580092268,0.02463990020858701,2.817556437214205e-22,0.0,0.0,3.605400174634107e-21,1.0,4020690.7157244487,1.7583333333333333,treated_storage,StorageTankZO,storage_tank,3440.0,0.72093
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,5311995.385891146,0.0,0.0,0.0,0.0,5585563.14826454,79148.7312497781,,,113.36519665624996,0.011336519665624998,1.000000000000018e-18,0.0,24.0,0.0,9795.732466399108,5311995.385891147,1.0515,0.0149,5311995.385891147,79148.73124977808,79148.73124977808,0.0,442497.629775894,7967.993078836719,265599.76929455734,5311.995385891146,4780.795847302032,42495.96308712917,15935.986157673438,10623.990771782292,0.12367553811229827,0.09658005110436552,0.004973872631874826,0.022121614376057946,1.9146679814885575e-22,0.09658005110436552,0.004973872631874826,0.022121614376057946,1.9146679814885575e-22,0.0,0.0,2.450046495484047e-21,1.0,5311995.385891147,2.5875,treated_storage,StorageTankZO,storage_tank,3440.0,0.72093
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,6490676.773297551,0.0,0.0,2.841160662387853e-42,1.946425992960782e-39,6824946.627122376,96711.08392213352,,,149.69317432870363,0.014969317432870366,1.000000000000018e-18,0.0,24.0,0.0,12934.783611026192,6490676.773297552,1.0515,0.0149,6490676.773297552,96711.0839221335,96711.0839221335,1.946425992960782e-39,540683.6563627373,9736.015159946326,324533.8386648776,6490.676773297551,5841.609095967797,51925.41418638041,19472.030319892652,12981.353546595103,0.11444421636093693,0.08937117584806563,0.0046026155561754,0.020470424956695918,1.4500107518346275e-22,0.08937117584806563,0.0046026155561754,0.020470424956695918,1.4500107518346275e-22,4.119917346262645e-46,5.271665761704902e-45,1.855462041092187e-21,1.0,6490676.773297552,3.4166666666666665,treated_storage,StorageTankZO,storage_tank,3440.0,0.72093
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,7591317.858389676,0.0,0.0,0.0,0.0,7982270.728096745,113110.63609000617,,,186.02115200115733,0.018602115200115732,1.000000000000018e-18,0.0,24.0,0.0,16073.834755653284,7591317.858389677,1.0515,0.0149,7591317.858389677,113110.63609000617,113110.63609000617,0.0,632368.8021519836,11386.976787584514,379565.8929194838,7591.317858389676,6832.186072550709,60730.54286711741,22773.953575169027,15182.635716779352,0.10771116221166019,0.08411323459508195,0.004331831581646734,0.019266096034931512,1.166838877825706e-22,0.08411323459508195,0.004331831581646734,0.019266096034931512,1.166838877825706e-22,0.0,0.0,1.493109787728747e-21,1.0,7591317.858389677,4.245833333333333,treated_storage,StorageTankZO,storage_tank,3440.0,0.72093
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,8633161.42154475,0.0,0.0,0.0,0.0,9077769.234754303,128634.10518101677,,,222.349129673611,0.022234912967361103,1.000000000000018e-18,0.0,24.0,0.0,19212.88590028037,8633161.42154475,1.0515,0.0149,8633161.42154475,128634.10518101677,128634.10518101677,0.0,719156.0212293682,12949.742132317124,431658.0710772375,8633.16142154475,7769.845279390275,69065.291372358,25899.484264634248,17266.3228430895,0.10248027750817398,0.08002835960933485,0.0041214605198807465,0.018330457378958404,9.761977146998313e-23,0.08002835960933485,0.0041214605198807465,0.018330457378958404,9.761977146998313e-23,0.0,0.0,1.2491616368600931e-21,1.0,8633161.42154475,5.074999999999999,treated_storage,StorageTankZO,storage_tank,3440.0,0.72093
